BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
         732     1.21484     1.20787  0.00827552
         733     1.21259     1.20788  0.00826423
         734     1.21029     1.20788  0.00825298
         735     1.20796     1.20788  0.00824175
         736     1.20563     1.20788  0.00823055
         737      1.2033     1.20787  0.00821938
         738     1.20099     1.20786  0.00820825
         739     1.19872     1.20785  0.00819715
         740      1.1965     1.20784  0.00818609
         741     1.19435     1.20782  0.00817506
         742     1.19228      1.2078  0.00816407
         743      1.1903     1.20777  0.00815312
         744     1.18841     1.20775   0.0081422
         745     1.18664     1.20772  0.00813132
         746     1.18498     1.20769  0.00812048
         747     1.18344     1.20766  0.00810967
         748     1.18202     1.20762   0.0080989
         749     1.18074     1.20759  0.00808817
         750     1.17958     1.20755  0.00807747
         751     1.17856     1.20751  0.00806681
         752     1.17768     1.20747  0.00805618
         753     1.17693     1.20743  0.00804558
         754     1.17632     1.20739  0.00803502
         755     1.17583     1.20735  0.00802449
         756     1.17548     1.20731  0.00801398
         757     1.17526     1.20726  0.00800351
         758     1.17516     1.20722  0.00799306
         759     1.17519     1.20718  0.00798264
         760     1.17532     1.20714  0.00797225
         761     1.17558     1.20709  0.00796188
         762     1.17593     1.20705  0.00795154
         763      1.1764     1.20701  0.00794122
         764     1.17695     1.20697  0.00793092
         765      1.1776     1.20694  0.00792064
         766     1.17833      1.2069  0.00791039
         767     1.17914     1.20686  0.00790016
         768     1.18001     1.20683  0.00788995
         769     1.18093     1.20679  0.00787976
         770      1.1819     1.20676   0.0078696
         771     1.18291     1.20673  0.00785945
         772     1.18393      1.2067  0.00784933
         773     1.18496     1.20667  0.00783922
         774       1.186     1.20665  0.00782914
         775     1.18701     1.20662  0.00781908
         776       1.188      1.2066  0.00780904
         777     1.18896     1.20657  0.00779902
         778     1.18987     1.20655  0.00778903
         779     1.19072     1.20653  0.00777905
         780     1.19151     1.20651   0.0077691
         781     1.19223     1.20649  0.00775918
         782     1.19287     1.20648  0.00774928
         783     1.19344     1.20646   0.0077394
         784     1.19393     1.20644  0.00772954
         785     1.19435     1.20643  0.00771971
         786     1.19469     1.20641   0.0077099
         787     1.19496      1.2064  0.00770012
         788     1.19517     1.20639  0.00769036
         789     1.19533     1.20637  0.00768063
         790     1.19544     1.20636  0.00767092
         791     1.19552     1.20634  0.00766123
         792     1.19557     1.20633  0.00765157
         793     1.19562     1.20632  0.00764193
         794     1.19566      1.2063  0.00763232
         795     1.19571     1.20629  0.00762273
         796     1.19579     1.20628  0.00761317
         797     1.19591     1.20626  0.00760363
         798     1.19606     1.20625  0.00759411
         799     1.19626     1.20624  0.00758462
         800     1.19651     1.20623  0.00757514
         801     1.19682     1.20621   0.0075657
         802     1.19718      1.2062  0.00755627
         803      1.1976     1.20619  0.00754687
         804     1.19808     1.20618  0.00753749
         805      1.1986     1.20617  0.00752813
         806     1.19916     1.20616   0.0075188
         807     1.19975     1.20616  0.00750948
         808     1.20037     1.20615  0.00750019
         809       1.201     1.20614  0.00749092
         810     1.20163     1.20614  0.00748168
         811     1.20226     1.20613  0.00747245
         812     1.20286     1.20613  0.00746325
         813     1.20343     1.20613  0.00745407
         814     1.20395     1.20612  0.00744492
         815     1.20441     1.20612  0.00743578
         816      1.2048     1.20612  0.00742667
         817     1.20511     1.20612  0.00741758
         818     1.20534     1.20612  0.00740851
         819     1.20547     1.20612  0.00739947
         820      1.2055     1.20612  0.00739044
         821     1.20543     1.20611  0.00738144
         822     1.20525     1.20611  0.00737246
         823     1.20496     1.20611   0.0073635
         824     1.20456     1.20611  0.00735457
         825     1.20406     1.20611  0.00734565
         826     1.20346      1.2061  0.00733676
         827     1.20275      1.2061  0.00732789
         828     1.20196      1.2061  0.00731904
         829     1.20108     1.20609  0.00731022
         830     1.20013     1.20608  0.00730141
         831     1.19912     1.20607  0.00729263
         832     1.19805     1.20606  0.00728387
         833     1.19694     1.20605  0.00727514
         834     1.19581     1.20604  0.00726642
         835     1.19466     1.20603  0.00725773
         836     1.19351     1.20601  0.00724907
         837     1.19238       1.206  0.00724042
         838     1.19128     1.20598  0.00723181
         839     1.19022     1.20596  0.00722321
         840     1.18922     1.20594  0.00721464
         841      1.1883     1.20592  0.00720609
         842     1.18747      1.2059  0.00719757
         843     1.18674     1.20587  0.00718906
         844     1.18613     1.20585  0.00718058
         845     1.18565     1.20583  0.00717213
         846     1.18531      1.2058  0.00716369
         847     1.18512     1.20578  0.00715527
         848     1.18509     1.20575  0.00714688
         849     1.18523     1.20573   0.0071385
         850     1.18553     1.20571  0.00713014
         851     1.18599     1.20568   0.0071218
         852     1.18663     1.20566  0.00711348
         853     1.18744     1.20564  0.00710517
         854     1.18841     1.20562  0.00709688
         855     1.18954      1.2056   0.0070886
         856     1.19082     1.20558  0.00708034
         857     1.19224     1.20557   0.0070721
         858     1.19379     1.20555  0.00706387
         859     1.19546     1.20554  0.00705566
         860     1.19724     1.20553  0.00704746
         861     1.19909     1.20552  0.00703928
         862     1.20102     1.20552  0.00703111
         863       1.203     1.20552  0.00702297
         864     1.20502     1.20552  0.00701484
         865     1.20705     1.20552  0.00700673
         866     1.20908     1.20552  0.00699864
         867     1.21109     1.20553  0.00699057
         868     1.21306     1.20554  0.00698252
         869     1.21498     1.20555  0.00697449
         870     1.21683     1.20556  0.00696649
         871     1.21859     1.20558  0.00695851
         872     1.22025     1.20559  0.00695055
         873      1.2218     1.20561  0.00694261
         874     1.22323     1.20563   0.0069347
         875     1.22453     1.20565   0.0069268
         876     1.22569     1.20568  0.00691893
         877     1.22669      1.2057  0.00691109
         878     1.22755     1.20572  0.00690326
         879     1.22825     1.20575  0.00689545
         880      1.2288     1.20578  0.00688767
         881     1.22919      1.2058   0.0068799
         882     1.22943     1.20583  0.00687215
         883     1.22952     1.20586  0.00686442
         884     1.22946     1.20588  0.00685671
         885     1.22926     1.20591  0.00684901
         886     1.22893     1.20594  0.00684133
         887     1.22846     1.20596  0.00683367
         888     1.22787     1.20599  0.00682602
         889     1.22716     1.20601  0.00681838
         890     1.22634     1.20603  0.00681076
         891     1.22542     1.20605  0.00680315
         892     1.22439     1.20607  0.00679555
         893     1.22327     1.20609  0.00678797
         894     1.22205     1.20611   0.0067804
         895     1.22074     1.20613  0.00677284
         896     1.21935     1.20614   0.0067653
         897     1.21786     1.20616  0.00675777
         898     1.21629     1.20617  0.00675025
         899     1.21463     1.20618  0.00674275
         900     1.21287     1.20618  0.00673526
         901     1.21102     1.20619  0.00672779
         902     1.20908     1.20619  0.00672033
         903     1.20703     1.20619  0.00671289
         904     1.20487     1.20619  0.00670547
         905      1.2026     1.20619  0.00669806
         906     1.20021     1.20618  0.00669067
         907     1.19771     1.20617   0.0066833
         908     1.19508     1.20616  0.00667595
         909     1.19233     1.20614  0.00666862
         910     1.18944     1.20613  0.00666132
         911     1.18641      1.2061  0.00665404
         912     1.18325     1.20608  0.00664679
         913     1.17995     1.20605  0.00663957
         914     1.17652     1.20602  0.00663239
         915     1.17294     1.20598  0.00662524
         916     1.16923     1.20594  0.00661813
         917     1.16539      1.2059  0.00661106
         918     1.16142     1.20585  0.00660403
