BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
        1663     1.74157     1.75682  0.00584172
        1664     1.73474      1.7568  0.00583823
        1665     1.72794     1.75679  0.00583475
        1666     1.72125     1.75676  0.00583128
        1667     1.71476     1.75674  0.00582784
        1668     1.70857     1.75671  0.00582442
        1669     1.70274     1.75668  0.00582102
        1670     1.69735     1.75664  0.00581764
        1671     1.69245      1.7566  0.00581429
        1672      1.6881     1.75656  0.00581095
        1673     1.68433     1.75652  0.00580764
        1674     1.68118     1.75647  0.00580434
        1675     1.67867     1.75643  0.00580106
        1676     1.67679     1.75638   0.0057978
        1677     1.67556     1.75633  0.00579454
        1678     1.67495     1.75628  0.00579129
        1679     1.67494     1.75624  0.00578804
        1680     1.67551     1.75619   0.0057848
        1681     1.67661     1.75614  0.00578155
        1682     1.67821     1.75609   0.0057783
        1683     1.68025     1.75605  0.00577504
        1684     1.68269     1.75601  0.00577178
        1685     1.68547     1.75596   0.0057685
        1686     1.68853     1.75592  0.00576522
        1687     1.69182     1.75589  0.00576193
        1688     1.69529     1.75585  0.00575863
        1689     1.69888     1.75582  0.00575532
        1690     1.70254     1.75578    0.005752
        1691     1.70624     1.75576  0.00574867
        1692     1.70992     1.75573  0.00574534
        1693     1.71355      1.7557    0.005742
        1694      1.7171     1.75568  0.00573865
        1695     1.72054     1.75566   0.0057353
        1696     1.72385     1.75564  0.00573195
        1697     1.72699     1.75562   0.0057286
        1698     1.72996     1.75561  0.00572525
        1699     1.73274      1.7556  0.00572189
        1700      1.7353     1.75558  0.00571854
        1701     1.73764     1.75557  0.00571519
        1702     1.73974     1.75556  0.00571184
        1703      1.7416     1.75556  0.00570849
        1704      1.7432     1.75555  0.00570514
        1705     1.74452     1.75554   0.0057018
        1706     1.74557     1.75554  0.00569846
        1707     1.74632     1.75553  0.00569513
        1708     1.74677     1.75553  0.00569179
        1709     1.74691     1.75552  0.00568846
        1710     1.74673     1.75552  0.00568514
        1711     1.74622     1.75551  0.00568182
        1712     1.74539      1.7555   0.0056785
        1713     1.74424      1.7555  0.00567519
        1714     1.74277     1.75549  0.00567189
        1715     1.74099     1.75548  0.00566859
        1716     1.73891     1.75547  0.00566529
        1717     1.73655     1.75546    0.005662
        1718     1.73394     1.75545  0.00565872
        1719     1.73109     1.75543  0.00565545
        1720     1.72803     1.75542  0.00565218
        1721     1.72479      1.7554  0.00564892
        1722     1.72142     1.75538  0.00564568
        1723     1.71794     1.75536  0.00564244
        1724      1.7144     1.75534  0.00563922
        1725     1.71084     1.75531  0.00563601
        1726      1.7073     1.75528  0.00563281
        1727     1.70384     1.75525  0.00562963
        1728     1.70048     1.75522  0.00562646
        1729     1.69729     1.75519  0.00562331
        1730      1.6943     1.75515  0.00562017
        1731     1.69156     1.75511  0.00561704
        1732     1.68911     1.75508  0.00561393
        1733     1.68697     1.75504  0.00561083
        1734      1.6852       1.755  0.00560773
        1735     1.68382     1.75496  0.00560465
        1736     1.68286     1.75491  0.00560158
        1737     1.68233     1.75487  0.00559851
        1738     1.68224     1.75483  0.00559544
        1739     1.68262     1.75479  0.00559238
        1740     1.68345     1.75475  0.00558932
        1741     1.68474     1.75471  0.00558625
        1742     1.68648     1.75467  0.00558318
        1743     1.68866     1.75463  0.00558011
        1744     1.69125     1.75459  0.00557702
        1745     1.69422     1.75456  0.00557394
        1746     1.69756     1.75453  0.00557084
        1747     1.70122      1.7545  0.00556773
        1748     1.70518     1.75447  0.00556462
        1749     1.70939     1.75444   0.0055615
        1750     1.71381     1.75442  0.00555837
        1751     1.71841      1.7544  0.00555523
        1752     1.72315     1.75438  0.00555209
        1753     1.72798     1.75437  0.00554894
        1754     1.73286     1.75435  0.00554579
        1755     1.73777     1.75434  0.00554264
        1756     1.74266     1.75434  0.00553949
        1757      1.7475     1.75433  0.00553634
        1758     1.75227     1.75433  0.00553319
        1759     1.75693     1.75433  0.00553004
        1760     1.76146     1.75434   0.0055269
        1761     1.76585     1.75434  0.00552377
        1762     1.77008     1.75435  0.00552064
        1763     1.77412     1.75436  0.00551752
        1764     1.77796     1.75438  0.00551441
        1765      1.7816     1.75439  0.00551131
        1766     1.78502     1.75441  0.00550821
        1767     1.78821     1.75443  0.00550513
        1768     1.79116     1.75445  0.00550205
        1769     1.79388     1.75447  0.00549899
        1770     1.79633      1.7545  0.00549593
        1771     1.79853     1.75452  0.00549289
        1772     1.80046     1.75455  0.00548985
        1773     1.80212     1.75457  0.00548682
        1774     1.80349      1.7546  0.00548379
        1775     1.80457     1.75463  0.00548078
        1776     1.80535     1.75466  0.00547776
        1777     1.80583     1.75469  0.00547476
        1778     1.80601     1.75472  0.00547175
        1779     1.80589     1.75475  0.00546875
        1780     1.80548     1.75477  0.00546576
        1781      1.8048      1.7548  0.00546276
        1782     1.80386     1.75483  0.00545976
        1783     1.80271     1.75486  0.00545677
        1784     1.80137     1.75488  0.00545377
        1785     1.79989     1.75491  0.00545077
        1786     1.79833     1.75493  0.00544778
        1787     1.79675     1.75496  0.00544478
        1788     1.79521     1.75498  0.00544178
        1789     1.79377       1.755  0.00543878
        1790      1.7925     1.75502  0.00543578
        1791     1.79146     1.75504  0.00543278
        1792     1.79071     1.75506  0.00542979
        1793     1.79029     1.75508   0.0054268
        1794     1.79026      1.7551  0.00542381
        1795     1.79064     1.75512  0.00542082
        1796     1.79145     1.75514  0.00541784
        1797     1.79268     1.75516  0.00541487
        1798     1.79431     1.75518   0.0054119
        1799     1.79633     1.75521  0.00540894
        1800     1.79868     1.75523  0.00540599
        1801     1.80132     1.75526  0.00540305
        1802     1.80417     1.75528  0.00540012
        1803     1.80716     1.75531   0.0053972
        1804     1.81021     1.75534  0.00539429
        1805     1.81323     1.75537   0.0053914
        1806     1.81614     1.75541  0.00538852
        1807     1.81886     1.75544  0.00538565
        1808     1.82131     1.75548   0.0053828
        1809     1.82341     1.75552  0.00537995
        1810      1.8251     1.75555  0.00537712
        1811     1.82633     1.75559  0.00537429
        1812     1.82704     1.75563  0.00537147
        1813      1.8272     1.75567  0.00536865
        1814     1.82678     1.75571  0.00536583
        1815     1.82576     1.75575  0.00536302
        1816     1.82413     1.75579  0.00536019
        1817     1.82189     1.75582  0.00535737
        1818     1.81906     1.75586  0.00535453
        1819     1.81565     1.75589  0.00535169
        1820     1.81169     1.75592  0.00534884
        1821     1.80721     1.75595  0.00534598
        1822     1.80226     1.75598   0.0053431
        1823     1.79689       1.756  0.00534022
        1824     1.79114     1.75602  0.00533733
        1825     1.78509     1.75603  0.00533442
        1826     1.77879     1.75605  0.00533152
        1827     1.77232     1.75606  0.00532861
        1828     1.76574     1.75606  0.00532569
        1829     1.75912     1.75606  0.00532278
        1830     1.75254     1.75606  0.00531987
        1831     1.74604     1.75606  0.00531697
        1832     1.73971     1.75605  0.00531408
        1833     1.73358     1.75603  0.00531119
        1834     1.72773     1.75602  0.00530832
        1835     1.72219       1.756  0.00530546
        1836     1.71699     1.75598  0.00530261
        1837     1.71216     1.75595  0.00529978
        1838     1.70772     1.75593  0.00529696
        1839     1.70368      1.7559  0.00529416
        1840     1.70004     1.75587  0.00529137
        1841     1.69681     1.75584  0.00528859
        1842     1.69397      1.7558  0.00528582
        1843     1.69152     1.75577  0.00528307
        1844     1.68942     1.75573  0.00528033
        1845     1.68767      1.7557   0.0052776
        1846     1.68624     1.75566  0.00527487
        1847     1.68511     1.75562  0.00527215
        1848     1.68426     1.75558  0.00526944
        1849     1.68368     1.75554  0.00526673
        1850     1.68333      1.7555  0.00526403
        1851     1.68322     1.75547  0.00526133
        1852     1.68332     1.75543  0.00525864
        1853     1.68362     1.75539  0.00525594
        1854      1.6841     1.75535  0.00525325
        1855     1.68476     1.75531  0.00525055
        1856      1.6856     1.75527  0.00524786
        1857     1.68659     1.75524  0.00524516
        1858     1.68774      1.7552  0.00524247
        1859     1.68903     1.75516  0.00523977
        1860     1.69046     1.75513  0.00523707
        1861     1.69202      1.7551  0.00523436
        1862      1.6937     1.75506  0.00523165
        1863      1.6955     1.75503  0.00522894
        1864     1.69738       1.755  0.00522623
        1865     1.69936     1.75497  0.00522351
        1866      1.7014     1.75494  0.00522079
        1867      1.7035     1.75491  0.00521807
        1868     1.70564     1.75489  0.00521534
        1869      1.7078     1.75486  0.00521261
        1870     1.70996     1.75484  0.00520988
        1871     1.71212     1.75482  0.00520714
        1872     1.71425     1.75479  0.00520441
        1873     1.71633     1.75477  0.00520167
        1874     1.71834     1.75475  0.00519893
        1875     1.72027     1.75474  0.00519619
        1876      1.7221     1.75472  0.00519345
        1877      1.7238      1.7547  0.00519071
        1878     1.72536     1.75469  0.00518797
        1879     1.72677     1.75467  0.00518523
        1880     1.72801     1.75466  0.00518249
        1881     1.72907     1.75464  0.00517975
